Teaser Text,Tag Value,Teaser Normalizado
"Fabiola Roudha y Sara Curruchich lanzan “Florecer”, canción que incluye un mensaje de esperanza. .@fabiolasinger y @SaraCurruchich lanzan “Florecer”, canción que incluye un mensaje de esperanza. @prensa_libre",No,"fabiola roudha y sara curruchich lanzar “ florecer ” , canción que incluir uno mensaje de esperanza . .@fabiolasinger y @saracurruchich lanzar “ florecer ” , canción que incluir uno mensaje de esperanza . @prensa_libre"
WhatsApp notificará cuando se bloqueen o desbloqueen contactos. @prensa_libre,No,whatsapp notificar cuando él bloqueir o desbloqueen contacto . @prensa_libre
Dólar: conoce aquí el precio del dólar hoy domingo 10 de Noviembre del 2019. Dólar: Tipo de cambio comienza jornada a la baja ante indicios de una disminución en tensiones comerciales ►,Clickbait,dólar : conocer aquí el precio del dólar hoy domingo 10 de noviembre del 2019 . dólar : tipo de cambio comenzar jornada a el baja ante indicio de uno disminución en tensión comercial ►
Apps para reforzar la lectura y escritura en niños. Estas aplicaciones le ayudarán a reforzar las habilidades de lectura y escritura en los niños ► @prensa_libre,Clickbait,apps para reforzar el lectura y escritura en niño . este aplicación él ayudar a reforzar el habilidad de lectura y escritura en el niño ► @prensa_libre
"El presidente del Real Madrid Florentino Pérez, de 73 años, da positivo al coronavirus. El presidente del Real Madrid Florentino Pérez dio positivo por covid-19.",No,"el presidente del real madrid florentino pérez , de 73 año , dar positivo al coronavirus . el presidente del real madrid florentino pérez dar positivo por covid-19 ."
"Deportivo Xela se queda con el campeonato tras derrotar a Unifut-Rosal en la final de la Liga Femenina. #LigaFemenina | ¡Campeonas! Las jugadoras del Deportivo Xela consiguieron su ""segunda luna"" tras derrotar a @unifutguate en la final. ",No,"deportivo xela él quedar con el campeonato tras derrotar a unifut-rosal en el final de el liga femenina . # ligafemenina | ¡ campeonas ! el jugadora del deportivo xela conseguir su "" segundo luna "" tras derrotar a @unifutguate en el final ."
"¿Tienes diabetes? Así puedes disfrutar Navidad y Año Nuevo sin afectar tu salud
https://t.co/lCSm85avez",Clickbait,"¿ tienes diabet ? así poder disfrutar navidad y año nuevo sin afectar tu salud 
 https://t.co/lcsm85avez"
"Así sería internet si desaparecieran todas las líneas de código escritas por mujeres | VIDEO
https://t.co/W5GkmOQFMh",Clickbait,"así ser internet si desaparecer todo el línea de código escrita por mujer | video 
 https://t.co/w5gkmoqfmh"
"Bibliotecas gratuitas que podemos encontrar en línea. Este 24 de octubre, en el marco del Día de la Biblioteca, conozca estas bibliotecas gratuitas que puede encontrar en línea: @fherrera_PL",Clickbait,"bibliotecas gratuito que poder encontrar en línea . este 24 de octubre , en el marco del día de el biblioteca , conocer este biblioteca gratuito que poder encontrar en línea : @fherrera_pl"
"Reino Unido despliega la primera campaña de vacunación contra el COVID-19
https://t.co/yOxszqopEM",No,"reino unido desplegar el primero campaña de vacunación contra el covid-19 
 https://t.co/yoxszqopem"
"Rubén Vargas asegura que el pase al retiro de 18 generales de la policía fue “constitucional y legal”
https://t.co/DhBKJl5WgG",No,"rubén vargas asegurar que el pase al retiro de 18 general de el policía ser “ constitucional y legal ” 
 https://t.co/dhbkjl5wgg"
Navidad y Año Nuevo en pandemia: ¿cómo celebrar sin exponernos al contagios del COVID-19? El Minsa y expertos piden evitar reuniones fuera de casa y recomiendan celebraciones virtuales o cumpliendo medidas sanitarias.,Clickbait,navidad y año nuevo en pandemia : ¿ cómo celebrar sin exponerno al contagio del covid-19 ? el minsa y experto pedir evitar reunión fuera de casa y recomendar celebración virtual o cumplir medida sanitario .
"Pfizer presenta solicitud para uso de emergencia de su candidata a vacuna contra el coronavirus en EE.UU.
https://t.co/wzoGih9qUh",No,"pfizer presentar solicitud para uso de emergencia de su candidata a vacuna contra el coronavirus en ee.uu. 
 https://t.co/wzogih9quh"
"Quevedo: La ""U"" también podría recibir beneficios por derechos de formación ►https://t.co/oJeRlTN3bL",No,"quevedo : el "" u "" también poder recibir beneficio por derecho de formación ► https://t.co/ojerltn3bl"
"Fallece de cáncer a los 53 años Pau Donés, líder de Jarabe de Palo. Pau Donés, vocalista de Jarabe de Palo, falleció a consecuencia del cáncer que le diagnosticaron en 2015 y contra el que había estado batallando desde entonces. @prensa_libre",No,"fallecer de cáncer a el 53 año pau donés , líder de jarabe de palo . pau donés , vocalista de jarabe de palo , fallecer a consecuencia del cáncer que él diagnosticar en 2015 y contra el que haber estar batallar desde entonces . @prensa_libre"
"La vacuna les robó la cámara a los candidatos, una crónica de Fernando Vivas [@arkadin1]

📰 Contenido solo para suscriptores de El Comercio. Suscríbete aquí para más reportajes ►

https://t.co/pIsLMo4EZy",No,"el vacuna él robar el cámara a el candidato , uno crónica de fernando vivas [ @arkadin1 ] 

 📰 contenido solo para suscriptor de el comercio . suscríbete aquí para más reportaje ► 

 https://t.co/pislmo4ezy"
"Captan “silueta de Maradona” durante una tormenta en La Plata, Argentina. ¿Qué forma le ves a estas nubes? Esto dicen muchos seguidores de Maradona:",Clickbait,"captar “ silueta de maradona ” durante uno tormenta en el plata , argentina . ¿ qué forma él ves a este nube ? este decir mucho seguidor de maradona :"
Estas son 5 plataformas de entretenimiento para diversificar sus horas de diversión:,Clickbait,este ser 5 plataforma de entretenimiento para diversificar su hora de diversión :
"John Lennon a 40 años de su muerte: ¿Cuánto influyó ‘El guardián entre el centeno’ en el asesino del ex-Beatle?
►
por @jldelcampopun",Clickbait,"john lennon a 40 año de su muerte : ¿ cuánto influir ‘ el guardián entre el centeno ’ en el asesino del ex-beatle ? 
 ► 
 por @jldelcampopun"
"Simeone, sobre Joao Félix: Me gustan los jugadores rebeldes. El entrenador del Atlético de Madrid, Diego Simeone, dijo este domingo tras vencer al Villarreal (0-2) que le gustan los jugadores rebeldes, en relación al gesto de mandar callar que hizo el portug…",No,"simeonir , sobre joao félix : yo gustar el jugador rebelde . el entrenador del atlético de madrid , diego simeone , decir este domingo tras vencer al villarreal ( 0-2 ) que él gustar el jugador rebelde , en relación al gesto de mandar callar que hacer el portug …"
"El Real España se interesa en el goleador de Municipal, Ramiro Rocca, según medio catracho. #TodoDeportesPL l El Real España de Honduras va a la caza de Ramiro Rocca.",No,"el real españa él interesar en el goleador de municipal , ramiro rocca , según medio catracho . # tododeportespl l el real españa de honduras ir a el caza de ramiro rocca ."
Cirugías plásticas pueden ser riesgosas en manos inadecuadas. #PorSiNoLoVio La historia de Sindy que se sometió a una cirugía plástica anunciada en Facebook...no imaginó lo que ocurriría después.https://t.co/KzEx0Hsirg,Clickbait,cirugías plástico poder ser riesgosa en mano inadecuado . # porsinolovio el historia de sindy que él someter a uno cirugía plástico anunciado en facebook ... no imaginar él que ocurrir después.https://t.co/kzex0hsirg
"Ley de promoción agraria: ministros de Estado acuden al pleno del Congreso para exposición. Ley de promoción agraria: ministros de Estado acudirán al pleno del Congreso para exposición

Por Alicia Rojas [@AliciARojas]

https://t.co/pFEoGQq4qo",No,"ley de promoción agrario : ministro de estado acudir al pleno del congreso para exposición . ley de promoción agrario : ministro de estado acudir al pleno del congreso para exposición 

 por alicia rojas [ @aliciarojas ] 

 https://t.co/pfeogqq4qo"
Cristiano Ronaldo y Lionel Messi: así recibieron el año 2021 en familia. Los astros del futbol mundial Cristiano Ronaldo y Lionel Messi recibieron el año 2021 con sus respectivas familias y enviaron un mensaje especial a sus seguidores. 🤗⚽,Clickbait,cristiano ronaldo y lionel messi : así recibir el año 2021 en familia . el astro del futbol mundial cristiano ronaldo y lionel messi recibir el año 2021 con su respectivo familia y enviar uno mensaje especial a su seguidor . 🤗 ⚽
"Martín Vizcarra fue vacado hace un mes: Los hitos de una crisis política que aún deja huella
Una nota de René Zubieta Pacco @renezp 
Solo para suscriptores de El Comercio. Suscríbete aquí ►
https://t.co/gIb3qAuVtD",Clickbait,"martín vizcarra ser vacar hacer uno mes : el hito de uno crisis político que aún dejar huella 
 uno nota de rené zubieta pacco @renezp 
 solo para suscriptor de el comercio . suscríbete aquí ►  
 https://t.co/gib3qauvtd"
Consejos para mejorar su perfil en los sitios de citas. ¿Utiliza alguna aplicación de citas y no lo contactan tantas personas como quisiera? Probablemente debe modificar algunos aspectos de su perfil. En la siguiente nota le contamos cómo hacerlo ► @prensa_libre,Clickbait,consejos para mejorar su perfil en el sitio de cita . ¿ utilizar alguno aplicación de cita y no él contactar tanto persona como quisiera ? probablemente deber modificar alguno aspecto de su perfil . en el siguiente nota él contar cómo hacer él ► @prensa_libre
"Estas son las propuestas de Lidiette Silvana Martínez, Ministra de Cultura y Deportes. Las propuestas de Lidiette Silvana Martínez, Ministra de Cultura y Deportes:
@prensa_libre",Clickbait,"este ser el propuesta de lidiette silvana martínez , ministra de cultura y deportes . el propuesta de lidiette silvana martínez , ministra de cultura y deportes : 
 @prensa_libre"
500 vacunas #Sputnik V llegan al CDI Amelia Blanco #EUVzla,No,500 vacuna # sputnik v llegar al cdi amelia blanco # euvzla
Hoy en la Antigua Guatemala es la premiere del documental “Guatemala: On the Edge of Discovery” que muestra la cultura del país y sus problemáticas. Conozca acá los detalles: @prensa_libre,No,hoy en el antigua guatemala ser el premiere del documental “ guatemala : on the edge of discovery ” que mostrar el cultura del país y su problemática . conozcar acá el detalle : @prensa_libre
Smith y Canelo Álvarez esperan cerrar el año con un gran duelo de campeones. #CaneloSmith | ¡Todo listo para la pelea de esta noche!,No,smith y canelo álvarez esperar cerrar el año con uno gran duelo de campeón . # canelosmith | ¡ todo listo para el pelea de este noche !
Bill Gates: el bulo sobre la nieve que no se derrite que atribuyen al creador de Microsoft. ¿Qué tiene que ver Bill Gates con la nieve y por qué lo acusan? Esta es la otra teoría conspirativa que le atribuyen al creador de Microsoft. ,Clickbait,bill gates : el bulo sobre el nieve que no él derritar que atribuir al creador de microsoft . ¿ qué tener que ver bill gates con el nieve y por qué él acusar ? este ser el otro teoría conspirativo que él atribuir al creador de microsoft .
"'Fotoperiodismo: misión con propósito', por Mónica Pupo @pupo_monica #Opinión",No,"' fotoperiodismo : misión con propósito ' , por mónica pupo @pupo_monica # opinión"
"Esta foto del Sol es la más cercana jamás tomada | VIDEO
https://t.co/hr6sgXT1m3",Clickbait,"este foto del sol ser el más cercano jamás tomado | video 
 https://t.co/hr6sgxt1m3"
Canciller de #Irán pide a Europa que medie con EE.UU. para salvar el acuerdo nuclear ►https://t.co/BfZFX6r3Ce,No,canciller de # irán pedir a europa que medie con ee.uu. para salvar el acuerdo nuclear ► https://t.co/bfzfx6r3ce
"Coronavirus en el Perú: entregarán kit de limpieza valorizado en S/3.400 para cada cien escolares. Coronavirus en el Perú: entregarán kit de limpieza valorizado en S/3.400 para cada cien estudiantes. Este lunes inicia el año escolar 2020 #CovidEnPerú (por @dbedoya08 ) 
https://t.co/2TqQv63zeZ",No,"coronavirus en el perú : entregar kit de limpieza valorizado en s/3.400 para cada cien escolar . coronavirus en el perú : entregar kit de limpieza valorizado en s/3.400 para cada cien estudiante . este lunes iniciar el año escolar 2020 # covidenperú ( por @dbedoya08 ) 
 https://t.co/2tqqv63zez"
#Argentina registra 10.753 contagios y 220 nuevas muertes por #coronavirus en un día ►https://t.co/NBIlMx0jNJ,No,# argentina registrar 10753 contagio y 220 nuevo muerte por # coronavirus en uno día ► https://t.co/nbilmx0jnj
