Teaser Text,Tag Value,Teaser Normalizado
"Precio del tambo de gas aumentará $0.15 a partir de mañana. #ElSalvador | Con este nuevo incremento, el gas propano acumula un alza $1.94 en los últimos tres mes, de acuerdo con datos oficiales.   
https://t.co/2d02XTytae vía @prensagrafica",No,"precio tambo gas aumentar $ 0.15 mañana . # elsalvador | incremento , gas propano acumular alza $ 1.94 mes , dato oficial .   
 https://t.co/2d02xtytair vía @prensagrafico"
"Tarapoto: más de 500 trabajadores fueron vacunados contra el COVID-19 en su mismo centro de labores
https://t.co/bgBxKpLUUv",No,"tarapoto : 500 trabajador vacunar covid-19 centro labor 
 https://t.co/bgbxkpluuv"
El trágico caso de violencia de género por el que el Estado argentino pidió disculpas ►https://t.co/oRbVeg83ZZ,Clickbait,trágico caso violencia género argentino pedir disculpa ► https://t.co/orbveg83zz
"OPINIÓN | 'Ir y venir por el Bogatell'.

""La mayoría eran menores de edad con sus botellas de alcohol y las ginebras más baratas"", afirma @jordibaste. 

https://t.co/W7WSRPY7Xd",No,"opinión | ' venir bogatell ' . 

 "" mayoría menor edad botella alcohol ginebra barato "" , afirmar @jordibaste . 

 https://t.co/w7wsrpy7xd"
"La Corte declara inexistente información patrimonial de todos los ministros de Bukele, Ley les manda cesar funciones si no cumplen. La Sección de Probidad de la @CorteSupremaSV reveló que los actuales ministros no han presentado sus declaraciones patrimoniales. Acá los detalles:
https://t.co/Dd6NMBrqO4",No,"corte declarar inexistente información patrimonial ministro bukele , ley mandar cesar función cumplir . sección probidad @cortesupremasv revelar actual ministro presentar declaración patrimonial . acá detalle : 
 https://t.co/dd6nmbrqo4"
"Simone Inzaghi, DT de Inter: “Sánchez entró de buena manera al partido, a un alto nivel”",No,"simone inzaghi , dt inter : “ sánchez entrar partido , alto nivel ”"
"Alza en tarifas de los fletes marítimos impacta el comercio. ]#Aumento | Los precios de los fletes marítimos continúan elevados, un costo que ha impactado especialmente a Centroamérica, según advirtieron empresas agremiadas a la ASAC
https://t.co/Us4rI0r0is",No,"alza tarifa flet marítimos impacto comercio . ] # aumento | precio flet marítimo continuar elevado , costo impactar especialmente centroamérica , advertir empresa agremiada asac 
 https://t.co/us4ri0r0is"
"Comisión de Hacienda aprueba reformas a ley de FIREMPRESA. Presidente de BANDESAL, Juan Pablo Durán, se encuentra en la Asamblea para presenciar la sesión plenaria de hoy, en la que se aprobará la reforma propuesta por el GOES a la ley de FIREMPRESA.

https://t.co/2eANsGYKot",No,"comisión hacienda aprobar reforma ley firempresa . presidente bandesal , juan pablo durán , asamblea presenciar sesión plenario , aprobar reforma propuesto goes ley firempresa . 

 https://t.co/2eansgykot"
"Abimael Guzmán: Pleno del Congreso verá este jueves proyectos relacionados a restos del genocida. Abimael Guzmán: proyectos relacionados a restos del genocida se verán directamente en el pleno del Congreso. La Junta de Portavoces del Congreso acordó exonerar del trámite de comisiones las iniciativas
► Por René Zubietta Pacco [@renezp]
https://t.co/OycgprxP5s",No,"abimael guzmán : pleno congreso ver jueves proyecto relacionado resto genocida . abimael guzmán : proyecto relacionado resto genocida ver directamente pleno congreso . junta portavoces congreso acordar exonerar trámite comisión iniciativa 
 ► rené zubietta pacco [ @renezp ] 
 https://t.co/oycgprxp5s"
"'El Accidente', el extraño objeto espacial que no encaja con nada conocido",Clickbait,"' accidente ' , extraño objeto espacial encajar conocido"
"Aragonès denuncia en Cerdeña que “la represión continúa”.

El president de la Generalitat y vicepresident Puigneró realizan un trayecto por mar de más de doce horas para arropar a Puigdemont. Informa: @annabujcusso 

https://t.co/Zmz7MsLaLp",No,"aragonès denunciar cerdeña “ represión continuar ” . 

 president generalitat vicepresident puigneró realizar trayecto mar hora arropar puigdemont . informar : @annabujcusso 

 https://t.co/zmz7mslalp"
Guatemala cae ante Egipto y complica su clasificación a octavos de final. #Lituania2021 l Guatemala no pudo ante Egipto.,No,guatemala caer egipto complicar clasificación octavo . # lituania2021 l guatemala egipto .
"| #ActualidadDL| “Caiga quien caiga”: Abinader le declara la guerra al crimen organizado.

Ampliar aquí ”",No,"| # actualidaddl| “ caiga caer ” : abinader declarar guerra crimen organizado . 

 ampliar ”"
"#ElSalvador  | Corte Suprema apela resolución que frena el cese de jueces y magistrados.
",No,"# elsalvador   | corte suprema apelar resolución frenar cese juez magistrado . 
"
Vueling plantea un ERTE por causas económicas para 4.000 empleados. La aerolínea se suma a Iberia y Globalia ante la lenta recuperación del tráfico aéreo; la medida solo se aplicaría si no se prorrogan los expedientes por fuerza mayor,No,vueling plantear erte causa económico 4000 empleado . aerolínea sumar iberia globalia lento recuperación tráfico aéreo ; medida aplicar prorrogar expediente fuerza
"""Pensé que era demasiado joven para tener cáncer de mama"" Tras la noticia por la muerte de una cantante del popular grupo femenino ""Girls Aloud""- por cáncer de mama, con solo 39 años, un sitio web especializado ha sido inundado de visitas buscando información. #Salud ",No,""" pensar joven cáncer mama "" noticia muerte cantante popular grupo femenino "" girls aloud""- cáncer mama , 39 año , sitio web especializado inundar visita buscar información . # salud"
"Tricel acoge recursos de Apruebo Dignidad, Chile Podemos Más y Republicanos y ordena reinscribir candidaturas impugnadas por el Servel tras fallas en su plataforma web",No,"tricel acoger recurso apruebo dignidad , chile republicanos ordenar reinscribir candidatura impugnada servel falla plataforma web"
"OPINIÓN | El planazo de ERC y JxCat.

""A pesar de lo aprobado, el Pla de Govern sigue siendo múltiple, lo que equivale a decir que en realidad no hay plan, como se ha venido observando cada vez que un tema aparece en la agenda"", escribe @JosepMartBlanch.

https://t.co/vyDQO25gOl",No,"opinión | planazo erc jxcat . 

 "" aprobado , pla govern múltiple , equivaler realidad plan , venir observar tema aparecer agenda "" , escribir @josepmartblanch . 

 https://t.co/vydqo25gol"
"Marcha nazi de Chueca: ¿Por qué se permitió la manifestación?

Fuentes de la Delegación del Gobierno aseguran que la marcha que se había autorizado correspondía a una solicitada por la asociación ""San Blas Canillejas"" en contra de las 'Agendas 2030/2050"".

https://t.co/MjEHqJYp1W",Clickbait,"marcha nazi chueca : ¿ permitir manifestación ? 

 fuente delegación gobierno asegurar marcha autorizar corresponder solicitado asociación "" san blas canillejas "" ' agendas 2030/2050 "" . 

 https://t.co/mjehqjyp1w"
"|#ActualidadDL|  Proyecto de ley: negocios necesitarán licencia para expendio de bebidas alcohólicas

🔗https://t.co/BK4Y13HdMs

#DiarioLibre #Proyecto #Leyes #Alcohol",No,"|#actualidaddl|   proyecto ley : negocio necesitar licencia expendio bebida alcohólico 

 🔗 https://t.co/bk4y13hdms 

 # diariolibre # proyecto # leyes # alcohol"
"Qué es la carga alostática y por qué hay que tratar de mantenerla reducida
https://t.co/KJWCSdTcQV",Clickbait,"carga alostático tratar mantener él reducido 
 https://t.co/kjwcsdtcqv"
Verdasco sustituirá a Albert Costa como director de las Finales de la Copa Davis,No,verdasco sustituir albert costa director finales copa davis
Realme GT Master Edition: un 'smartphone' que demuestra que segundas partes nunca fueron buenas,No,realme gt master edition : ' smartphonir ' demostrar segundo parte
Chris Tamayo: la nueva estrella cubana del reggaetón al que Chile le rechazó la visa dos veces,No,chris tamayo : estrella cubano reggaetón chile rechazar visa
"Que no te la cuelen: Todos los bulos, confusiones y exageraciones sobre el volcán de La Palma. Te desvelamos las falsas informaciones que han surgido a raíz de la erupción del volcán de Cumbre Vieja",Clickbait,"colar : bulo , confusión exageración volcán palma . desvelar falso información surgir raíz erupción volcán cumbre vieja"
"Un caracol y sus crías fueron preservados 99 millones de años casi intactos en ámbar
https://t.co/R6peq1VCaK",No,"caracol cría preservar 99 millón año intacto ámbar 
 https://t.co/r6peq1vcak"
"@tonimunoz Los botellones se trasladan de las fiestas populares a las universidades.

La relajación de las restricciones y el cierre del ocio nocturno propician las aglomeraciones de jóvenes que consumen alcohol en la vía pública. Informa @RaquelQuelart. 

https://t.co/pzzSb8NC5w",No,"@tonimunoz botellón trasladir fiesta popular universidad . 

 relajación restricción cierre ocio nocturno propiciar aglomeración joven consumir alcohol vía público . informar @raquelquelart . 

 https://t.co/pzzsb8nc5w"
"El 'Emptyhad', un dolor de cabeza para Guardiola.

El técnico pidió más apoyo de la grada y fue reprendido por el representante de los aficionados del club.

https://t.co/Krv9OUYlSf",No,"' emptyhad ' , dolor cabeza guardiola . 

 técnico pedir apoyo grada reprendir representante aficionado club . 

 https://t.co/krv9ouylsf"
"|#ActualidadDL|  Los ruidos por “teteos” siguen intranquilizando a la ciudadanía del GSD

🔗https://t.co/7MDWf0Td5C

#DiarioLibre #Teteos #Ciudadania #Fiestas",No,"|#actualidaddl|   ruido “ teteos ” seguir intranquilizar ciudadanía gsd 

 🔗 https://t.co/7mdwf0td5c 

 # diariolibre # teteos # ciudadania # fiestas"
"El mando de PlayStation 5 ya es compatible con dispositivos de Apple
https://t.co/YuEysQZKT3",No,"mando playstation 5 compatible dispositivo apple 
 https://t.co/yueysqzkt3"
La justicia europea declara a Rusia “responsable” del asesinato del exespía Alexander Litvinenko en Reino Unido,No,justicia europeo declarar rusia “ responsable ” asesinato exespía alexander litvinenko reino unido
"Centro Cultural La Moneda realiza panel online para conmemorar Día de la fotografía
https://t.co/Oci3EJQsUj",No,"centro cultural moneda realizar panel online conmemorar fotografía 
 https://t.co/oci3ejqsuj"
"Muere Dusan Ivkovic, el maestro de los banquillos europeos",No,"muere dusan ivkovic , maestro banquillo europeo"
"'Observando el álbum de fotos familiar', por Mónica Pupo @pupo_monica #Opinión",No,"' observar álbum foto familiar ' , mónica pupo @pupo_monica # opinión"
"""Sobreviví al 11-S porque llegué más tarde a trabajar a las Torres Gemelas. Y a veces me siento culpable"" #Internacionales | El colombiano-alemán Hans Gernot Schenk rememora 20 años después los ataques a las Torres Gemelas, donde trabajaba. Dos compañeros suyos murieron y él se salvó por unos pocos minutos.",No,""" sobreviví 11-s llegar trabajar torres gemelas . sentir culpable "" # internacionales | colombiano-alemán hans gernot schenk rememorar 20 año ataque torres gemelas , trabajar . compañero morir salvar minuto ."
Minsal reporta 2.148 nuevos contagios Covid y 56 fallecidos: Hoy se registra el número de casos diarios más bajo en seis meses y la menor cantidad de activos en 124 días,No,minsal reporta 2148 contagio covid 56 fallecido : registrar número caso diario mes menor cantidad activo 124
Estalla la rivalidad Hamilton-Verstappen con otro accidente en Monza. El inglés y el neerlandés quedan fuera de carrera por un toque y allanan la victoria de McLaren con Ricciardo,No,estalla rivalidad hamilton-verstappen accidente monza . inglés neerlandés quedar carrera toque allanar victoria mclaren ricciardo
"Las incertidumbres por vacunas de Sinopharm: voluntarios sin respuestas y nuevos lotes sin fecha. #Sinopharm: entre voluntarios a la deriva e incertidumbre por la falta de fecha para nuevos lotes (Por @Gpereyrac )
https://t.co/wQVkxvlBTj",No,"incertidumbre vacuna sinopharm : voluntario respuesta lote fecha . # sinopharm : voluntario deriva incertidumbre falta fecha lote ( @gpereyrac ) 
 https://t.co/wqvkxvlbtj"
"El brasileño Dani Alves en Tokio 2020: “Soy como Benjamin Button” #Tokio2020 l El antiguo defensa del Barcelona se identificó así con la película que protagoniza Brad Pitt.
https://t.co/eqihLhcwUn",No,"brasileño dani alves tokio 2020 : “ benjamin button ” # tokio2020 l antiguo defensa barcelona identificar película protagonizar brad pitt . 
 https://t.co/eqihlhcwun"
Esperanza con realismo: el salvavidas para la salud mental en pandemia,No,esperanza realismo : salvavidas salud mental pandemia
"Dramáticos cabezazos de Kiska, la última orca que vive en cautividad en Canadá.

Un vídeo captado por defensores de los animales aumenta la preocupación por el estado de un cetáceo capturado en Islandia hace más de 40 años.

https://t.co/687zz6uyQe por @JoaquimElcacho",No,"dramáticos cabezazo kiska , orca vivir cautividad canadá . 

 vídeo captado defensor animal aumentar preocupación cetáceo capturado islandia 40 año . 

 https://t.co/687zz6uyqe @joaquimelcacho"
"La luz solar descompone el plástico marino en compuestos químicos potencialmente peligrosos.

Un nuevo estudio ha encontrado esta reacción química que puede producir decenas de miles de compuestos o fórmulas solubles en el agua marina.

https://t.co/MHWNf5f55E por @NPalou",No,"luz solar descomponer plástico marino compuesto químico potencialmente peligroso . 

 estudio encontrar reacción químico producir decena mil compuesto fórmula soluble agua marino . 

 https://t.co/mhwnf5f55e @npalou"
China se adelanta y se convierte en el primer país del mundo que comenzará a vacunar con Sinovac a los niños a partir de 3 años,No,china adelantar convertir país mundo comenzar vacunar sinovac niño 3 año
